,item_count,unique_item_count,total_price,order_date_index,order_date,order_date_weekday,order_time
9224,4,4,70.25,155,2015-06-04,Thursday,13:54:36
9225,1,1,12.0,155,2015-06-04,Thursday,14:20:50
9226,1,1,16.5,155,2015-06-04,Thursday,14:38:52
9227,1,1,20.75,155,2015-06-04,Thursday,14:42:20
9228,3,3,51.75,155,2015-06-04,Thursday,14:53:25
9229,1,1,15.25,155,2015-06-04,Thursday,15:03:34
9230,2,2,27.0,155,2015-06-04,Thursday,15:19:18
9231,1,1,12.5,155,2015-06-04,Thursday,15:26:39
9232,2,2,36.4,155,2015-06-04,Thursday,15:35:02
9233,2,1,41.0,155,2015-06-04,Thursday,16:12:31
9234,4,4,65.25,155,2015-06-04,Thursday,16:15:19
9235,2,2,34.7,155,2015-06-04,Thursday,16:15:26
9236,1,1,12.0,155,2015-06-04,Thursday,16:16:41
9237,2,2,28.5,155,2015-06-04,Thursday,16:24:14
9238,2,2,36.75,155,2015-06-04,Thursday,16:26:56
9239,3,3,43.75,155,2015-06-04,Thursday,16:37:42
9240,2,2,32.75,155,2015-06-04,Thursday,16:54:16
9241,2,2,32.5,155,2015-06-04,Thursday,17:30:43
9242,3,3,45.25,155,2015-06-04,Thursday,17:52:10
9243,1,1,20.25,155,2015-06-04,Thursday,18:04:49
9244,2,2,32.25,155,2015-06-04,Thursday,18:07:58
9245,3,3,53.5,155,2015-06-04,Thursday,18:21:38
9246,3,3,48.0,155,2015-06-04,Thursday,18:21:45
9247,1,1,20.25,155,2015-06-04,Thursday,18:32:46
9248,2,2,28.75,155,2015-06-04,Thursday,18:48:17
9249,1,1,16.5,155,2015-06-04,Thursday,18:49:15
9250,1,1,12.0,155,2015-06-04,Thursday,18:53:14
9251,2,2,24.0,155,2015-06-04,Thursday,19:00:17
9252,4,4,79.7,155,2015-06-04,Thursday,19:07:09
9253,1,1,14.75,155,2015-06-04,Thursday,19:15:39
9254,2,2,32.5,155,2015-06-04,Thursday,19:28:14
9255,3,3,44.75,155,2015-06-04,Thursday,19:34:34
9256,2,2,37.5,155,2015-06-04,Thursday,20:03:29
9257,3,3,54.0,155,2015-06-04,Thursday,20:07:27
9258,2,2,34.5,155,2015-06-04,Thursday,20:59:56
9259,1,1,16.0,155,2015-06-04,Thursday,21:19:20
9260,1,1,10.5,155,2015-06-04,Thursday,21:51:14
9261,3,3,57.25,156,2015-06-05,Friday,11:51:06
9262,1,1,16.0,156,2015-06-05,Friday,11:55:07
9263,3,3,51.75,156,2015-06-05,Friday,11:57:05
9264,1,1,16.25,156,2015-06-05,Friday,12:00:20
9265,1,1,25.5,156,2015-06-05,Friday,12:01:03
9266,1,1,20.75,156,2015-06-05,Friday,12:11:18
9267,3,3,58.0,156,2015-06-05,Friday,12:18:54
9268,1,1,12.5,156,2015-06-05,Friday,12:22:22
9269,4,4,74.5,156,2015-06-05,Friday,12:30:23
9270,1,1,12.5,156,2015-06-05,Friday,12:47:39
9271,4,4,59.0,156,2015-06-05,Friday,12:49:26
9272,3,3,57.5,156,2015-06-05,Friday,12:54:41
9273,2,2,30.7,156,2015-06-05,Friday,13:15:47
9274,2,2,37.0,156,2015-06-05,Friday,13:17:14
9275,1,1,17.5,156,2015-06-05,Friday,13:34:45
9276,4,4,74.5,156,2015-06-05,Friday,13:48:18
9277,1,1,18.5,156,2015-06-05,Friday,13:57:43
9278,3,3,48.5,156,2015-06-05,Friday,14:04:21
9279,4,4,64.5,156,2015-06-05,Friday,14:12:37
9280,1,1,14.75,156,2015-06-05,Friday,14:13:12
9281,4,4,57.7,156,2015-06-05,Friday,14:29:32
9282,4,3,77.5,156,2015-06-05,Friday,14:36:07
9283,9,9,131.5,156,2015-06-05,Friday,15:12:34
9284,2,2,28.75,156,2015-06-05,Friday,15:15:15
9285,1,1,20.75,156,2015-06-05,Friday,15:27:14
9286,2,2,37.5,156,2015-06-05,Friday,15:35:31
9287,4,4,64.65,156,2015-06-05,Friday,15:53:40
9288,1,1,20.25,156,2015-06-05,Friday,15:59:12
9289,2,2,32.75,156,2015-06-05,Friday,16:06:51
9290,2,2,37.0,156,2015-06-05,Friday,16:13:16
9291,1,1,12.0,156,2015-06-05,Friday,16:14:12
9292,1,1,16.75,156,2015-06-05,Friday,16:25:26
9293,2,2,37.5,156,2015-06-05,Friday,16:36:38
9294,2,2,26.5,156,2015-06-05,Friday,17:18:07
9295,2,2,33.25,156,2015-06-05,Friday,17:22:35
9296,2,2,34.7,156,2015-06-05,Friday,17:30:02
9297,4,4,70.0,156,2015-06-05,Friday,17:35:01
9298,2,2,34.2,156,2015-06-05,Friday,17:35:30
9299,3,3,53.5,156,2015-06-05,Friday,18:00:05
9300,4,4,61.75,156,2015-06-05,Friday,18:05:03
9301,2,2,37.5,156,2015-06-05,Friday,18:10:11
9302,4,4,62.7,156,2015-06-05,Friday,18:11:29
9303,3,3,46.7,156,2015-06-05,Friday,18:27:52
9304,4,4,66.25,156,2015-06-05,Friday,18:29:22
9305,4,4,71.25,156,2015-06-05,Friday,18:29:57
9306,1,1,16.5,156,2015-06-05,Friday,18:44:46
9307,2,2,39.65,156,2015-06-05,Friday,18:47:56
9308,1,1,20.25,156,2015-06-05,Friday,18:49:04
9309,1,1,16.0,156,2015-06-05,Friday,18:53:32
9310,1,1,14.75,156,2015-06-05,Friday,19:09:14
9311,1,1,11.0,156,2015-06-05,Friday,19:09:41
9312,2,2,28.5,156,2015-06-05,Friday,19:25:56
9313,2,2,46.25,156,2015-06-05,Friday,19:37:05
9314,3,3,49.2,156,2015-06-05,Friday,19:37:58
9315,2,2,36.75,156,2015-06-05,Friday,19:39:37
9316,3,3,49.75,156,2015-06-05,Friday,19:47:11
9317,1,1,18.5,156,2015-06-05,Friday,19:53:38
9318,4,4,71.95,156,2015-06-05,Friday,20:07:16
9319,1,1,12.75,156,2015-06-05,Friday,20:19:04
9320,2,2,41.0,156,2015-06-05,Friday,20:45:22
9321,2,2,35.0,156,2015-06-05,Friday,20:58:28
9322,2,2,37.25,156,2015-06-05,Friday,21:01:25
9323,4,4,68.75,156,2015-06-05,Friday,21:01:50
9324,2,2,24.0,156,2015-06-05,Friday,21:14:55
9325,2,2,41.0,156,2015-06-05,Friday,21:46:10
9326,1,1,16.5,156,2015-06-05,Friday,22:16:40
9327,1,1,16.0,156,2015-06-05,Friday,22:20:39
9328,2,2,31.75,156,2015-06-05,Friday,22:24:34
9329,1,1,16.75,156,2015-06-05,Friday,23:01:44
9330,1,1,16.75,157,2015-06-06,Saturday,12:27:50
9331,15,14,253.7,157,2015-06-06,Saturday,12:40:05
9332,1,1,12.0,157,2015-06-06,Saturday,12:51:31
9333,1,1,12.5,157,2015-06-06,Saturday,12:57:45
9334,7,7,116.75,157,2015-06-06,Saturday,13:07:10
9335,1,1,16.75,157,2015-06-06,Saturday,13:07:30
9336,4,4,69.5,157,2015-06-06,Saturday,13:15:34
9337,1,1,12.0,157,2015-06-06,Saturday,13:19:30
9338,1,1,20.25,157,2015-06-06,Saturday,13:20:41
9339,1,1,16.5,157,2015-06-06,Saturday,13:41:44
9340,1,1,20.75,157,2015-06-06,Saturday,13:45:12
9341,1,1,20.25,157,2015-06-06,Saturday,13:51:51
9342,4,4,73.0,157,2015-06-06,Saturday,14:04:35
9343,1,1,12.0,157,2015-06-06,Saturday,14:12:23
9344,1,1,12.75,157,2015-06-06,Saturday,14:17:20
9345,1,1,16.5,157,2015-06-06,Saturday,14:43:00
9346,1,1,16.75,157,2015-06-06,Saturday,15:00:07
9347,4,4,61.7,157,2015-06-06,Saturday,15:19:33
9348,1,1,12.5,157,2015-06-06,Saturday,15:40:06
9349,3,2,53.5,157,2015-06-06,Saturday,15:43:34
9350,3,3,50.0,157,2015-06-06,Saturday,16:18:05
9351,1,1,12.75,157,2015-06-06,Saturday,16:32:30
9352,2,2,34.45,157,2015-06-06,Saturday,16:42:41
9353,1,1,15.25,157,2015-06-06,Saturday,16:50:05
9354,4,4,60.75,157,2015-06-06,Saturday,16:59:08
9355,1,1,25.5,157,2015-06-06,Saturday,17:06:41
9356,4,4,67.25,157,2015-06-06,Saturday,17:39:19
9357,2,2,31.75,157,2015-06-06,Saturday,17:48:34
9358,1,1,16.25,157,2015-06-06,Saturday,17:50:15
9359,2,2,30.75,157,2015-06-06,Saturday,17:52:06
9360,2,2,40.4,157,2015-06-06,Saturday,17:53:10
9361,2,2,39.25,157,2015-06-06,Saturday,17:58:31
9362,2,2,39.0,157,2015-06-06,Saturday,18:02:38
9363,2,2,33.0,157,2015-06-06,Saturday,18:12:21
9364,2,2,36.75,157,2015-06-06,Saturday,18:36:33
9365,2,2,34.45,157,2015-06-06,Saturday,18:53:28
9366,3,3,49.25,157,2015-06-06,Saturday,18:54:23
9367,3,2,56.25,157,2015-06-06,Saturday,18:55:35
9368,4,4,74.5,157,2015-06-06,Saturday,19:06:46
9369,1,1,25.5,157,2015-06-06,Saturday,19:06:55
9370,2,2,37.0,157,2015-06-06,Saturday,19:13:35
9371,1,1,12.0,157,2015-06-06,Saturday,19:19:13
9372,3,3,42.25,157,2015-06-06,Saturday,19:22:48
9373,1,1,16.75,157,2015-06-06,Saturday,19:24:21
9374,2,2,29.25,157,2015-06-06,Saturday,19:24:48
9375,2,2,33.0,157,2015-06-06,Saturday,19:29:25
9376,2,2,35.25,157,2015-06-06,Saturday,19:35:15
9377,1,1,16.0,157,2015-06-06,Saturday,19:45:32
9378,1,1,20.5,157,2015-06-06,Saturday,20:04:26
9379,3,3,37.0,157,2015-06-06,Saturday,20:08:10
9380,2,2,37.5,157,2015-06-06,Saturday,20:09:05
9381,1,1,20.75,157,2015-06-06,Saturday,20:37:00
9382,1,1,12.0,157,2015-06-06,Saturday,20:55:53
9383,2,2,37.5,157,2015-06-06,Saturday,21:05:28
9384,3,3,45.25,157,2015-06-06,Saturday,21:10:51
9385,1,1,20.75,157,2015-06-06,Saturday,21:45:02
9386,2,2,30.0,157,2015-06-06,Saturday,22:02:50
9387,1,1,20.5,157,2015-06-06,Saturday,22:04:42
9388,2,2,38.75,157,2015-06-06,Saturday,22:12:57
9389,4,4,61.5,157,2015-06-06,Saturday,22:55:29
9390,4,4,58.0,157,2015-06-06,Saturday,23:02:18
9391,2,2,28.75,158,2015-06-07,Sunday,11:53:59
9392,1,1,20.75,158,2015-06-07,Sunday,12:02:47
9393,2,2,29.25,158,2015-06-07,Sunday,12:35:07
9394,1,1,18.5,158,2015-06-07,Sunday,12:38:31
9395,2,2,28.75,158,2015-06-07,Sunday,12:44:38
9396,5,5,82.25,158,2015-06-07,Sunday,12:45:42
9397,2,2,40.75,158,2015-06-07,Sunday,13:11:23
9398,2,2,37.25,158,2015-06-07,Sunday,13:37:18
9399,4,4,65.75,158,2015-06-07,Sunday,13:46:37
9400,2,2,36.15,158,2015-06-07,Sunday,14:05:54
9401,1,1,20.75,158,2015-06-07,Sunday,14:12:34
9402,1,1,16.75,158,2015-06-07,Sunday,14:29:22
9403,2,2,37.25,158,2015-06-07,Sunday,14:55:47
9404,2,2,39.25,158,2015-06-07,Sunday,15:11:49
9405,3,3,62.25,158,2015-06-07,Sunday,15:30:18
9406,1,1,12.0,158,2015-06-07,Sunday,15:31:15
9407,1,1,12.5,158,2015-06-07,Sunday,15:46:15
9408,3,3,45.5,158,2015-06-07,Sunday,15:48:12
9409,3,3,55.0,158,2015-06-07,Sunday,15:51:41
9410,2,2,33.5,158,2015-06-07,Sunday,15:59:43
9411,2,2,28.5,158,2015-06-07,Sunday,16:06:31
9412,2,2,29.25,158,2015-06-07,Sunday,16:24:57
9413,2,2,26.25,158,2015-06-07,Sunday,16:28:28
9414,2,2,27.25,158,2015-06-07,Sunday,16:32:18
9415,3,3,41.25,158,2015-06-07,Sunday,16:50:20
9416,1,1,20.75,158,2015-06-07,Sunday,16:54:40
9417,2,2,33.5,158,2015-06-07,Sunday,16:58:49
9418,4,4,62.0,158,2015-06-07,Sunday,17:18:18
9419,1,1,16.5,158,2015-06-07,Sunday,17:28:15
9420,1,1,16.5,158,2015-06-07,Sunday,17:32:53
9421,2,2,31.25,158,2015-06-07,Sunday,17:39:43
9422,3,3,47.25,158,2015-06-07,Sunday,17:41:11
9423,2,2,31.75,158,2015-06-07,Sunday,17:46:01
9424,4,4,59.7,158,2015-06-07,Sunday,17:53:40
9425,4,4,57.25,158,2015-06-07,Sunday,18:02:14
9426,2,2,37.5,158,2015-06-07,Sunday,18:04:32
9427,1,1,20.75,158,2015-06-07,Sunday,18:09:27
9428,1,1,16.0,158,2015-06-07,Sunday,18:26:06
9429,4,4,77.65,158,2015-06-07,Sunday,18:29:40
9430,3,3,62.0,158,2015-06-07,Sunday,18:39:30
9431,3,3,53.25,158,2015-06-07,Sunday,18:46:17
9432,2,2,29.5,158,2015-06-07,Sunday,18:50:27
9433,1,1,16.5,158,2015-06-07,Sunday,18:50:35
9434,1,1,17.5,158,2015-06-07,Sunday,18:59:13
9435,2,2,33.0,158,2015-06-07,Sunday,19:11:36
9436,2,2,30.5,158,2015-06-07,Sunday,19:25:32
9437,3,3,60.0,158,2015-06-07,Sunday,19:25:37
9438,1,1,9.75,158,2015-06-07,Sunday,19:43:41
9439,2,2,32.5,158,2015-06-07,Sunday,20:28:24
9440,1,1,16.75,158,2015-06-07,Sunday,20:31:06
9441,2,2,34.0,158,2015-06-07,Sunday,21:07:28
9442,2,2,33.5,158,2015-06-07,Sunday,21:14:20
9443,2,2,33.0,158,2015-06-07,Sunday,21:31:49
9444,1,1,20.5,158,2015-06-07,Sunday,22:15:53
9445,4,4,74.75,158,2015-06-07,Sunday,22:17:59
9446,3,2,53.75,159,2015-06-08,Monday,11:40:54
9447,1,1,16.75,159,2015-06-08,Monday,11:53:59
9448,2,2,29.95,159,2015-06-08,Monday,11:55:57
9449,1,1,20.25,159,2015-06-08,Monday,11:59:07
9450,4,4,59.0,159,2015-06-08,Monday,12:00:36
9451,1,1,9.75,159,2015-06-08,Monday,12:11:20
9452,3,3,46.75,159,2015-06-08,Monday,12:28:43
9453,1,1,16.75,159,2015-06-08,Monday,12:31:45
9454,1,1,16.0,159,2015-06-08,Monday,12:32:42
9455,1,1,20.75,159,2015-06-08,Monday,12:36:47
9456,2,2,23.5,159,2015-06-08,Monday,12:42:00
9457,1,1,18.5,159,2015-06-08,Monday,12:50:34
9458,1,1,16.75,159,2015-06-08,Monday,12:57:08
9459,1,1,20.75,159,2015-06-08,Monday,13:01:19
9460,1,1,16.0,159,2015-06-08,Monday,13:04:04
9461,2,2,37.0,159,2015-06-08,Monday,13:05:41
9462,6,5,95.75,159,2015-06-08,Monday,13:26:34
9463,15,14,248.75,159,2015-06-08,Monday,13:26:37
9464,1,1,16.0,159,2015-06-08,Monday,13:30:45
9465,3,3,47.5,159,2015-06-08,Monday,13:59:54
9466,2,2,38.7,159,2015-06-08,Monday,14:04:07
9467,2,2,28.25,159,2015-06-08,Monday,14:25:49
9468,1,1,12.0,159,2015-06-08,Monday,14:44:15
9469,2,2,29.25,159,2015-06-08,Monday,14:46:09
9470,2,1,33.5,159,2015-06-08,Monday,15:48:26
9471,4,4,55.0,159,2015-06-08,Monday,16:09:26
9472,4,4,74.5,159,2015-06-08,Monday,16:20:45
9473,1,1,10.5,159,2015-06-08,Monday,16:48:08
9474,1,1,20.75,159,2015-06-08,Monday,17:07:59
9475,1,1,13.25,159,2015-06-08,Monday,17:08:53
9476,2,2,36.75,159,2015-06-08,Monday,17:19:12
9477,2,2,34.0,159,2015-06-08,Monday,17:28:27
9478,1,1,12.0,159,2015-06-08,Monday,17:36:57
9479,2,2,38.25,159,2015-06-08,Monday,17:44:00
9480,4,4,56.5,159,2015-06-08,Monday,17:56:11
9481,2,2,30.5,159,2015-06-08,Monday,17:56:13
9482,3,3,44.75,159,2015-06-08,Monday,18:00:24
9483,3,2,68.95,159,2015-06-08,Monday,18:03:51
9484,2,2,25.25,159,2015-06-08,Monday,18:20:09
9485,1,1,16.5,159,2015-06-08,Monday,18:21:42
9486,4,3,79.0,159,2015-06-08,Monday,18:30:53
9487,2,2,32.75,159,2015-06-08,Monday,18:30:58
9488,1,1,16.75,159,2015-06-08,Monday,18:37:28
9489,4,4,64.0,159,2015-06-08,Monday,18:38:39
9490,2,1,33.5,159,2015-06-08,Monday,18:46:41
9491,1,1,16.0,159,2015-06-08,Monday,18:48:31
9492,1,1,16.5,159,2015-06-08,Monday,18:55:02
9493,2,2,44.4,159,2015-06-08,Monday,18:59:40
9494,2,2,38.25,159,2015-06-08,Monday,19:15:17
9495,2,2,33.25,159,2015-06-08,Monday,19:15:41
9496,3,3,45.5,159,2015-06-08,Monday,19:24:02
9497,3,3,50.0,159,2015-06-08,Monday,19:53:37
9498,2,2,30.0,159,2015-06-08,Monday,20:23:58
9499,4,4,65.7,159,2015-06-08,Monday,20:24:05
9500,2,2,32.75,159,2015-06-08,Monday,20:35:11
9501,4,4,74.25,159,2015-06-08,Monday,21:06:29
9502,3,3,62.25,159,2015-06-08,Monday,21:47:59
9503,1,1,20.75,159,2015-06-08,Monday,22:23:26
9504,1,1,20.75,160,2015-06-09,Tuesday,11:40:29
9505,1,1,16.0,160,2015-06-09,Tuesday,11:50:09
9506,7,6,110.25,160,2015-06-09,Tuesday,11:55:15
9507,4,4,66.5,160,2015-06-09,Tuesday,12:06:20
9508,1,1,16.5,160,2015-06-09,Tuesday,12:07:38
9509,1,1,20.75,160,2015-06-09,Tuesday,12:07:47
9510,1,1,16.75,160,2015-06-09,Tuesday,12:08:41
9511,1,1,12.5,160,2015-06-09,Tuesday,12:11:21
9512,2,2,29.5,160,2015-06-09,Tuesday,12:29:59
9513,3,3,49.0,160,2015-06-09,Tuesday,12:42:51
9514,11,11,182.2,160,2015-06-09,Tuesday,12:43:48
9515,1,1,12.0,160,2015-06-09,Tuesday,12:46:36
9516,1,1,23.65,160,2015-06-09,Tuesday,12:52:00
9517,1,1,18.5,160,2015-06-09,Tuesday,12:56:24
9518,2,2,29.25,160,2015-06-09,Tuesday,12:58:08
9519,1,1,16.75,160,2015-06-09,Tuesday,13:15:21
9520,2,2,28.75,160,2015-06-09,Tuesday,13:19:08
9521,1,1,12.75,160,2015-06-09,Tuesday,13:19:38
9522,1,1,17.95,160,2015-06-09,Tuesday,13:24:58
9523,4,4,66.0,160,2015-06-09,Tuesday,13:25:32
9524,2,2,31.25,160,2015-06-09,Tuesday,13:48:24
9525,4,4,61.2,160,2015-06-09,Tuesday,14:03:08
9526,3,3,57.75,160,2015-06-09,Tuesday,14:05:58
9527,2,2,36.5,160,2015-06-09,Tuesday,14:17:24
9528,1,1,12.0,160,2015-06-09,Tuesday,14:23:35
9529,1,1,20.75,160,2015-06-09,Tuesday,14:29:07
9530,1,1,20.25,160,2015-06-09,Tuesday,14:38:58
9531,2,2,32.5,160,2015-06-09,Tuesday,14:43:18
9532,3,3,41.25,160,2015-06-09,Tuesday,14:49:14
9533,3,3,58.15,160,2015-06-09,Tuesday,14:59:23
9534,2,2,33.0,160,2015-06-09,Tuesday,15:08:04
9535,1,1,20.25,160,2015-06-09,Tuesday,15:15:45
9536,2,2,28.75,160,2015-06-09,Tuesday,16:06:53
9537,2,2,41.5,160,2015-06-09,Tuesday,16:22:01
9538,2,2,28.25,160,2015-06-09,Tuesday,16:27:25
9539,1,1,14.75,160,2015-06-09,Tuesday,16:33:42
9540,2,2,33.25,160,2015-06-09,Tuesday,16:33:45
9541,3,3,36.5,160,2015-06-09,Tuesday,16:46:56
9542,3,2,57.0,160,2015-06-09,Tuesday,17:00:19
9543,1,1,20.25,160,2015-06-09,Tuesday,17:05:58
9544,1,1,12.0,160,2015-06-09,Tuesday,17:08:20
9545,4,4,64.5,160,2015-06-09,Tuesday,17:14:17
9546,2,2,26.25,160,2015-06-09,Tuesday,17:20:30
9547,3,3,58.0,160,2015-06-09,Tuesday,17:29:10
9548,1,1,12.5,160,2015-06-09,Tuesday,17:34:42
9549,4,4,63.75,160,2015-06-09,Tuesday,17:47:42
9550,1,1,12.75,160,2015-06-09,Tuesday,17:51:14
9551,3,3,49.0,160,2015-06-09,Tuesday,18:21:43
9552,4,4,80.0,160,2015-06-09,Tuesday,18:30:00
9553,2,2,25.25,160,2015-06-09,Tuesday,18:49:09
9554,3,3,44.5,160,2015-06-09,Tuesday,18:59:04
9555,2,2,32.75,160,2015-06-09,Tuesday,19:09:39
9556,4,4,82.0,160,2015-06-09,Tuesday,19:19:31
9557,2,2,28.75,160,2015-06-09,Tuesday,19:24:11
9558,4,4,73.4,160,2015-06-09,Tuesday,19:27:17
9559,2,2,29.0,160,2015-06-09,Tuesday,20:06:09
9560,2,2,33.25,160,2015-06-09,Tuesday,20:11:07
9561,2,2,32.75,160,2015-06-09,Tuesday,20:17:22
9562,2,2,37.25,160,2015-06-09,Tuesday,20:18:13
9563,3,3,48.75,160,2015-06-09,Tuesday,20:42:21
9564,1,1,16.5,160,2015-06-09,Tuesday,20:53:24
9565,2,2,37.0,160,2015-06-09,Tuesday,20:58:15
9566,2,2,33.0,160,2015-06-09,Tuesday,21:03:53
9567,2,2,37.75,160,2015-06-09,Tuesday,21:42:20
9568,1,1,20.5,160,2015-06-09,Tuesday,21:57:40
9569,1,1,16.75,161,2015-06-10,Wednesday,11:42:13
9570,1,1,11.0,161,2015-06-10,Wednesday,11:43:17
9571,2,2,31.25,161,2015-06-10,Wednesday,11:49:26
9572,4,4,59.25,161,2015-06-10,Wednesday,12:01:19
9573,4,4,56.75,161,2015-06-10,Wednesday,12:06:00
9574,4,3,75.0,161,2015-06-10,Wednesday,12:13:01
9575,15,12,250.2,161,2015-06-10,Wednesday,12:20:23
9576,2,2,33.25,161,2015-06-10,Wednesday,12:27:17
9577,1,1,20.75,161,2015-06-10,Wednesday,12:31:07
9578,1,1,14.75,161,2015-06-10,Wednesday,12:33:07
9579,3,3,37.25,161,2015-06-10,Wednesday,12:38:34
9580,2,2,32.5,161,2015-06-10,Wednesday,12:44:49
9581,4,4,67.95,161,2015-06-10,Wednesday,12:50:18
9582,1,1,16.5,161,2015-06-10,Wednesday,12:55:46
9583,3,3,54.25,161,2015-06-10,Wednesday,13:06:28
9584,1,1,12.75,161,2015-06-10,Wednesday,13:06:29
9585,1,1,20.25,161,2015-06-10,Wednesday,13:09:37
9586,1,1,18.5,161,2015-06-10,Wednesday,13:15:21
9587,1,1,16.0,161,2015-06-10,Wednesday,13:17:50
9588,8,7,124.25,161,2015-06-10,Wednesday,13:19:56
9589,1,1,10.5,161,2015-06-10,Wednesday,13:34:03
9590,1,1,12.5,161,2015-06-10,Wednesday,13:34:29
9591,1,1,16.75,161,2015-06-10,Wednesday,13:56:58
9592,3,3,53.0,161,2015-06-10,Wednesday,14:19:49
9593,1,1,12.0,161,2015-06-10,Wednesday,14:22:15
9594,1,1,12.75,161,2015-06-10,Wednesday,14:40:05
9595,3,3,48.75,161,2015-06-10,Wednesday,15:33:02
9596,1,1,10.5,161,2015-06-10,Wednesday,15:55:45
9597,2,2,38.7,161,2015-06-10,Wednesday,15:58:00
9598,2,2,34.0,161,2015-06-10,Wednesday,16:05:13
9599,1,1,20.75,161,2015-06-10,Wednesday,16:08:07
9600,2,2,36.75,161,2015-06-10,Wednesday,16:28:19
9601,1,1,20.75,161,2015-06-10,Wednesday,16:34:20
9602,2,2,36.5,161,2015-06-10,Wednesday,17:03:57
9603,3,3,56.7,161,2015-06-10,Wednesday,17:15:36
9604,2,1,37.0,161,2015-06-10,Wednesday,17:32:37
9605,1,1,12.25,161,2015-06-10,Wednesday,17:34:14
9606,3,3,45.95,161,2015-06-10,Wednesday,17:36:12
9607,2,2,32.5,161,2015-06-10,Wednesday,18:00:23
9608,2,2,34.7,161,2015-06-10,Wednesday,18:05:08
9609,1,1,16.75,161,2015-06-10,Wednesday,18:09:00
9610,4,4,61.0,161,2015-06-10,Wednesday,18:18:42
9611,1,1,20.75,161,2015-06-10,Wednesday,18:23:15
9612,3,2,50.25,161,2015-06-10,Wednesday,18:25:11
9613,2,2,24.25,161,2015-06-10,Wednesday,18:49:11
9614,2,2,32.5,161,2015-06-10,Wednesday,18:49:28
9615,4,4,62.25,161,2015-06-10,Wednesday,18:56:45
9616,2,2,35.0,161,2015-06-10,Wednesday,19:10:03
9617,1,1,15.25,161,2015-06-10,Wednesday,19:44:27
9618,3,2,56.25,161,2015-06-10,Wednesday,20:16:51
9619,3,3,50.45,161,2015-06-10,Wednesday,20:26:35
9620,1,1,12.75,161,2015-06-10,Wednesday,21:45:01
9621,1,1,16.75,161,2015-06-10,Wednesday,22:10:55
9622,1,1,12.75,161,2015-06-10,Wednesday,22:29:03
9623,3,3,53.5,162,2015-06-11,Thursday,11:25:26
9624,1,1,16.75,162,2015-06-11,Thursday,11:35:49
9625,1,1,17.5,162,2015-06-11,Thursday,11:40:54
9626,1,1,20.5,162,2015-06-11,Thursday,11:58:25
9627,1,1,16.75,162,2015-06-11,Thursday,12:01:33
9628,2,2,37.5,162,2015-06-11,Thursday,12:03:40
9629,2,2,33.0,162,2015-06-11,Thursday,12:11:07
9630,2,2,31.0,162,2015-06-11,Thursday,12:12:58
9631,4,3,75.75,162,2015-06-11,Thursday,12:18:23
9632,1,1,20.25,162,2015-06-11,Thursday,12:26:10
9633,1,1,18.5,162,2015-06-11,Thursday,12:50:57
9634,13,11,189.5,162,2015-06-11,Thursday,12:52:36
9635,2,2,24.5,162,2015-06-11,Thursday,12:59:19
9636,1,1,15.25,162,2015-06-11,Thursday,13:06:58
9637,4,4,56.75,162,2015-06-11,Thursday,13:11:46
9638,2,2,45.75,162,2015-06-11,Thursday,13:13:03
9639,1,1,25.5,162,2015-06-11,Thursday,13:24:09
9640,3,3,52.75,162,2015-06-11,Thursday,13:24:50
9641,2,2,23.5,162,2015-06-11,Thursday,13:26:40
9642,4,4,68.25,162,2015-06-11,Thursday,13:34:07
9643,3,3,50.0,162,2015-06-11,Thursday,13:40:06
9644,2,2,32.25,162,2015-06-11,Thursday,13:56:49
9645,1,1,20.75,162,2015-06-11,Thursday,14:08:01
9646,1,1,16.5,162,2015-06-11,Thursday,14:25:16
9647,3,3,53.5,162,2015-06-11,Thursday,14:26:07
9648,4,3,69.5,162,2015-06-11,Thursday,14:31:52
9649,4,3,66.25,162,2015-06-11,Thursday,14:50:04
9650,15,14,246.0,162,2015-06-11,Thursday,14:53:12
9651,2,2,33.5,162,2015-06-11,Thursday,15:24:50
9652,4,4,70.45,162,2015-06-11,Thursday,15:25:11
9653,3,3,45.95,162,2015-06-11,Thursday,15:57:56
9654,1,1,12.0,162,2015-06-11,Thursday,15:58:18
9655,2,2,33.25,162,2015-06-11,Thursday,16:01:50
9656,1,1,20.75,162,2015-06-11,Thursday,16:09:55
9657,1,1,16.0,162,2015-06-11,Thursday,16:13:21
9658,3,3,53.5,162,2015-06-11,Thursday,16:26:54
9659,2,2,40.75,162,2015-06-11,Thursday,16:33:54
9660,1,1,16.75,162,2015-06-11,Thursday,16:39:15
9661,2,2,32.75,162,2015-06-11,Thursday,17:15:03
9662,4,4,71.7,162,2015-06-11,Thursday,17:26:40
9663,4,4,66.7,162,2015-06-11,Thursday,17:28:39
9664,3,3,59.0,162,2015-06-11,Thursday,17:33:45
9665,1,1,20.25,162,2015-06-11,Thursday,17:35:20
9666,1,1,16.5,162,2015-06-11,Thursday,17:45:47
9667,1,1,20.5,162,2015-06-11,Thursday,17:47:35
9668,1,1,16.5,162,2015-06-11,Thursday,18:05:41
9669,4,4,67.5,162,2015-06-11,Thursday,18:14:01
9670,2,2,40.75,162,2015-06-11,Thursday,18:17:23
9671,1,1,12.5,162,2015-06-11,Thursday,18:17:33
9672,1,1,16.0,162,2015-06-11,Thursday,18:19:52
9673,2,2,36.25,162,2015-06-11,Thursday,18:21:54
